global_trial_index,phase,is_practice,stimulus_onset_monotonic,stimulus_onset_lsl,scheduled_response_window_close_monotonic,scheduled_response_window_close_lsl,response_window_close_monotonic,response_window_close_lsl,response_window_close_overshoot_seconds,scheduled_next_trial_onset_monotonic,actual_next_trial_onset_monotonic,actual_next_trial_onset_lsl,actual_trial_duration_seconds,actual_trial_duration_lsl_seconds,next_onset_schedule_drift_seconds,planned_break_after_trial,probe_after,timing_semantics_version,timing_finalization_status
240,support,0,1297002.796,1297002.992031,1297004.3960000002,1297004.5920310002,1297004.406,1297004.5935247,0.009999999776482582,1297004.3960000002,1297004.468,1297004.6558523,1.672000000020489,1.6638213000260293,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
241,support,0,1297004.468,1297004.6558523,1297006.0680000002,1297006.2558523002,1297006.078,1297006.2648692,0.009999999776482582,1297006.0680000002,1297006.14,1297006.3414887,1.6719999997876585,1.6856363997794688,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
242,support,0,1297006.14,1297006.3414887,1297007.74,1297007.9414887,1297007.75,1297007.9367559,0.010000000009313226,1297007.74,1297007.812,1297007.9994868,1.672000000020489,1.6579981001559645,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
243,support,0,1297007.812,1297007.9994868,1297009.412,1297009.5994868001,1297009.421,1297009.6089891,0.009000000078231096,1297009.412,1297009.484,1297009.6849473,1.672000000020489,1.6854604999534786,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
244,support,0,1297009.484,1297009.6849473,1297011.084,1297011.2849473,1297011.093,1297011.2806529,0.009000000078231096,1297011.084,1297011.14,1297011.3413327,1.6559999999590218,1.6563854000996798,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
245,support,0,1297011.14,1297011.3413327,1297012.74,1297012.9413327002,1297012.75,1297012.9371273,0.010000000009313226,1297012.74,1297012.812,1297013.0008143,1.672000000020489,1.6594815999269485,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
246,support,0,1297012.812,1297013.0008143,1297014.412,1297014.6008143001,1297014.421,1297014.6078471,0.009000000078231096,1297014.412,1297014.484,1297014.6747042,1.672000000020489,1.6738898998592049,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
247,support,0,1297014.484,1297014.6747042,1297016.084,1297016.2747042,1297016.093,1297016.2807008,0.009000000078231096,1297016.084,1297016.156,1297016.3474497,1.672000000020489,1.6727455002255738,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
248,support,0,1297016.156,1297016.3474497,1297017.756,1297017.9474497002,1297017.765,1297017.9522231,0.008999999845400453,1297017.756,1297017.828,1297018.0249888,1.672000000020489,1.6775390999391675,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
249,support,0,1297017.828,1297018.0249888,1297019.428,1297019.6249888001,1297019.437,1297019.6241922,0.008999999845400453,1297019.428,1297019.515,1297019.7113841,1.6869999999180436,1.686395299853757,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
250,support,0,1297019.515,1297019.7113841,1297021.115,1297021.3113841,1297021.125,1297021.3103336,0.010000000009313226,1297021.115,1297073.718,1297073.9164657,54.20300000021234,54.20508159999736,,1,0,2,measured_from_next_stimulus_flip
251,support,0,1297073.718,1297073.9164657,1297075.3180000002,1297075.5164657,1297075.328,1297075.5141449,0.009999999776482582,1297075.3180000002,1297075.375,1297075.5661926,1.656999999890104,1.6497269000392407,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
252,support,0,1297075.375,1297075.5661926,1297076.975,1297077.1661926,1297076.984,1297077.1703911,0.008999999845400453,1297076.975,1297077.046,1297077.2339033,1.671000000089407,1.6677107000723481,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
253,support,0,1297077.046,1297077.2339033,1297078.6460000002,1297078.8339033,1297078.656,1297078.8424179,0.009999999776482582,1297078.6460000002,1297078.718,1297078.9086785,1.672000000020489,1.6747751999646425,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
254,support,0,1297078.718,1297078.9086785,1297080.3180000002,1297080.5086785,1297080.328,1297080.5138035,0.009999999776482582,1297080.3180000002,1297080.375,1297080.5757473,1.656999999890104,1.667068799957633,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
255,support,0,1297080.375,1297080.5757473,1297081.975,1297082.1757473,1297081.984,1297082.1706591,0.008999999845400453,1297081.975,1297082.031,1297082.2307365,1.6559999999590218,1.6549891999457031,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
256,support,0,1297082.031,1297082.2307365,1297083.631,1297083.8307365,1297083.64,1297083.8290075,0.008999999845400453,1297083.631,1297083.718,1297083.9070942,1.6870000001508743,1.6763577000238001,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
257,support,0,1297083.718,1297083.9070942,1297085.3180000002,1297085.5070942,1297085.328,1297085.5145,0.009999999776482582,1297085.3180000002,1297085.39,1297085.5820617,1.6719999997876585,1.674967500148341,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
258,support,0,1297085.39,1297085.5820617,1297086.99,1297087.1820617002,1297087.0,1297087.187518,0.010000000009313226,1297086.99,1297087.062,1297087.2591936,1.672000000020489,1.6771318998653442,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
259,support,0,1297087.062,1297087.2591936,1297088.662,1297088.8591936,1297088.671,1297088.8575803,0.009000000078231096,1297088.662,1297088.734,1297088.9286067,1.672000000020489,1.6694130999967456,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
260,support,0,1297088.734,1297088.9286067,1297090.334,1297090.5286067,1297090.343,1297090.5299574,0.009000000078231096,1297090.334,1297090.39,1297090.5837787,1.6559999999590218,1.6551720001734793,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
261,support,0,1297090.39,1297090.5837787,1297091.99,1297092.1837787002,1297092.0,1297092.1865262,0.010000000009313226,1297091.99,1297092.062,1297092.256771,1.672000000020489,1.672992300009355,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
262,support,0,1297092.062,1297092.256771,1297093.662,1297093.8567710002,1297093.671,1297093.8592414,0.009000000078231096,1297093.662,1297093.75,1297093.942366,1.6880000000819564,1.68559499992989,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
263,support,0,1297093.75,1297093.942366,1297095.35,1297095.5423660001,1297095.359,1297095.5469609,0.008999999845400453,1297095.35,1297095.437,1297095.625542,1.6869999999180436,1.6831759999040514,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
264,support,0,1297095.437,1297095.625542,1297097.037,1297097.225542,1297097.046,1297097.2327499,0.009000000078231096,1297097.037,1297097.109,1297097.2980202,1.672000000020489,1.6724782001692802,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
265,support,0,1297097.109,1297097.2980202,1297098.709,1297098.8980202002,1297098.718,1297098.9059906,0.009000000078231096,1297098.709,1297098.781,1297098.9781083,1.672000000020489,1.680088099790737,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
266,support,0,1297098.781,1297098.9781083,1297100.381,1297100.5781083,1297100.39,1297100.5772727,0.008999999845400453,1297100.381,1297100.453,1297100.6401411,1.672000000020489,1.6620328000281006,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
267,support,0,1297100.453,1297100.6401411,1297102.053,1297102.2401411,1297102.062,1297102.249585,0.008999999845400453,1297102.053,1297102.125,1297102.318438,1.672000000020489,1.6782969001214951,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
268,support,0,1297102.125,1297102.318438,1297103.725,1297103.9184380001,1297103.734,1297103.9206889,0.008999999845400453,1297103.725,1297103.796,1297103.9840818,1.671000000089407,1.6656438000500202,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
269,support,0,1297103.796,1297103.9840818,1297105.3960000002,1297105.5840818002,1297105.406,1297105.5941417,0.009999999776482582,1297105.3960000002,1297105.484,1297105.6746597,1.6879999998491257,1.6905778998043388,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
270,support,0,1297105.484,1297105.6746597,1297107.084,1297107.2746597,1297107.093,1297107.2801604,0.009000000078231096,1297107.084,1297107.14,1297107.3335294,1.6559999999590218,1.6588697000406682,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
271,support,0,1297107.14,1297107.3335294,1297108.74,1297108.9335294,1297108.75,1297108.9386745,0.010000000009313226,1297108.74,1297108.796,1297108.9924079,1.6560000001918525,1.6588785001076758,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
272,support,0,1297108.796,1297108.9924079,1297110.3960000002,1297110.5924079001,1297110.406,1297110.5945303,0.009999999776482582,1297110.3960000002,1297110.468,1297110.6626034,1.672000000020489,1.6701954999007285,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
273,support,0,1297110.468,1297110.6626034,1297112.0680000002,1297112.2626034,1297112.078,1297112.2654462,0.009999999776482582,1297112.0680000002,1297112.156,1297112.3453165,1.6879999998491257,1.6827130999881774,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
274,support,0,1297112.156,1297112.3453165,1297113.756,1297113.9453165,1297113.765,1297113.9510977,0.008999999845400453,1297113.756,1297113.828,1297114.0166061,1.672000000020489,1.6712895999662578,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
275,support,0,1297113.828,1297114.0166061,1297115.428,1297115.6166061,1297115.437,1297115.6234906,0.008999999845400453,1297115.428,1297115.5,1297115.6995667,1.672000000020489,1.6829606001265347,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
276,support,0,1297115.5,1297115.6995667,1297117.1,1297117.2995667001,1297117.109,1297117.2954464,0.008999999845400453,1297117.1,1297117.156,1297117.3482157,1.6559999999590218,1.6486489998642355,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
277,support,0,1297117.156,1297117.3482157,1297118.756,1297118.9482157,1297118.765,1297118.9522657,0.008999999845400453,1297118.756,1297118.828,1297119.0271481,1.672000000020489,1.6789324001874775,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
278,support,0,1297118.828,1297119.0271481,1297120.428,1297120.6271481002,1297120.437,1297120.6232584,0.008999999845400453,1297120.428,1297120.5,1297120.700351,1.672000000020489,1.6732028999831527,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
279,support,0,1297120.5,1297120.700351,1297122.1,1297122.3003510002,1297122.109,1297122.2961703,0.008999999845400453,1297122.1,1297122.171,1297122.3601233,1.671000000089407,1.6597722999285907,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
280,support,0,1297122.171,1297122.3601233,1297123.7710000002,1297123.9601233,1297123.781,1297123.9683109,0.009999999776482582,1297123.7710000002,1297123.875,1297124.0678021,1.703999999910593,1.707678799983114,0.10399999981746078,0,0,2,measured_from_next_stimulus_flip
281,support,0,1297123.875,1297124.0678021,1297125.475,1297125.6678021,1297125.484,1297125.670021,0.008999999845400453,1297125.475,1297125.578,1297125.7665629,1.702999999979511,1.69876080006361,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
282,support,0,1297125.578,1297125.7665629,1297127.178,1297127.3665629001,1297127.187,1297127.3739714,0.008999999845400453,1297127.178,1297127.234,1297127.4268865,1.6559999999590218,1.6603236000519246,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
283,support,0,1297127.234,1297127.4268865,1297128.834,1297129.0268865002,1297128.843,1297129.0314507,0.009000000078231096,1297128.834,1297128.906,1297129.0957097,1.672000000020489,1.6688231998123229,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
284,support,0,1297128.906,1297129.0957097,1297130.506,1297130.6957097,1297130.515,1297130.7023548,0.008999999845400453,1297130.506,1297130.578,1297130.7688715,1.672000000020489,1.673161800019443,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
285,support,0,1297130.578,1297130.7688715,1297132.178,1297132.3688715,1297132.187,1297132.3757401,0.008999999845400453,1297132.178,1297132.265,1297132.4627084,1.6869999999180436,1.6938369001727551,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
286,support,0,1297132.265,1297132.4627084,1297133.865,1297134.0627084002,1297133.875,1297134.0617405,0.010000000009313226,1297133.865,1297133.953,1297134.1407476,1.6880000000819564,1.67803919990547,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
287,support,0,1297133.953,1297134.1407476,1297135.553,1297135.7407476,1297135.562,1297135.7496416,0.008999999845400453,1297135.553,1297135.625,1297135.8191754,1.672000000020489,1.6784278000704944,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
288,support,0,1297135.625,1297135.8191754,1297137.225,1297137.4191754002,1297137.234,1297137.4226421,0.008999999845400453,1297137.225,1297137.296,1297137.4826765,1.671000000089407,1.663501099916175,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
289,support,0,1297137.296,1297137.4826765,1297138.8960000002,1297139.0826765,1297138.906,1297139.092001,0.009999999776482582,1297138.8960000002,1297138.953,1297139.1441948,1.656999999890104,1.6615182999521494,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
290,support,0,1297138.953,1297139.1441948,1297140.553,1297140.7441948,1297140.562,1297140.7490944,0.008999999845400453,1297140.553,1297140.625,1297140.8179009,1.672000000020489,1.6737061000894755,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
291,support,0,1297140.625,1297140.8179009,1297142.225,1297142.4179009001,1297142.234,1297142.4209953,0.008999999845400453,1297142.225,1297142.296,1297142.4918508,1.671000000089407,1.6739499000832438,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
292,support,0,1297142.296,1297142.4918508,1297143.8960000002,1297144.0918508002,1297143.906,1297144.0941868,0.009999999776482582,1297143.8960000002,1297143.984,1297144.174167,1.6879999998491257,1.682316199876368,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
293,support,0,1297143.984,1297144.174167,1297145.584,1297145.774167,1297145.593,1297145.7814511,0.009000000078231096,1297145.584,1297145.671,1297145.8589682,1.6870000001508743,1.684801199939102,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
294,support,0,1297145.671,1297145.8589682,1297147.2710000002,1297147.4589682,1297147.281,1297147.4670435,0.009999999776482582,1297147.2710000002,1297147.343,1297147.5433799,1.672000000020489,1.6844117001164705,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
295,support,0,1297147.343,1297147.5433799,1297148.9430000002,1297149.1433799001,1297148.953,1297149.1394015,0.009999999776482582,1297148.9430000002,1297149.015,1297149.2117433,1.6719999997876585,1.668363400036469,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
296,support,0,1297149.015,1297149.2117433,1297150.615,1297150.8117433002,1297150.625,1297150.810859,0.010000000009313226,1297150.615,1297150.671,1297150.8660416,1.6560000001918525,1.6542982999235392,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
297,support,0,1297150.671,1297150.8660416,1297152.2710000002,1297152.4660416,1297152.281,1297152.4693516,0.009999999776482582,1297152.2710000002,1297152.343,1297152.5376237,1.672000000020489,1.671582099981606,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
298,support,0,1297152.343,1297152.5376237,1297153.9430000002,1297154.1376237,1297153.953,1297154.1404693,0.009999999776482582,1297153.9430000002,1297154.031,1297154.2236694,1.6879999998491257,1.6860456999856979,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
299,support,0,1297154.031,1297154.2236694,1297155.631,1297155.8236694,1297155.64,1297155.8282278,0.008999999845400453,1297155.631,1297155.703,1297155.8999762,1.672000000020489,1.6763067999854684,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
300,support,0,1297155.703,1297155.8999762,1297157.303,1297157.4999762,1297157.312,1297157.499689,0.008999999845400453,1297157.303,1297157.375,1297157.564558,1.672000000020489,1.6645818001125008,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
301,support,0,1297157.375,1297157.564558,1297158.975,1297159.1645580002,1297158.984,1297159.1710455,0.008999999845400453,1297158.975,1297159.046,1297159.2323134,1.671000000089407,1.6677553998306394,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
302,support,0,1297159.046,1297159.2323134,1297160.6460000002,1297160.8323134,1297160.656,1297160.8440967,0.009999999776482582,1297160.6460000002,1297160.718,1297160.9077613,1.672000000020489,1.6754479000810534,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
303,support,0,1297160.718,1297160.9077613,1297162.3180000002,1297162.5077613,1297162.328,1297162.5161743,0.009999999776482582,1297162.3180000002,1297162.406,1297162.5930133,1.6879999998491257,1.6852520001120865,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
304,support,0,1297162.406,1297162.5930133,1297164.006,1297164.1930133002,1297164.015,1297164.2020857,0.008999999845400453,1297164.006,1297164.109,1297164.3012255,1.702999999979511,1.7082121998537332,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
305,support,0,1297164.109,1297164.3012255,1297165.709,1297165.9012255,1297165.718,1297165.9043443,0.009000000078231096,1297165.709,1297165.796,1297165.985728,1.6870000001508743,1.6845025001093745,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
